Time,steps,calories,floors,distance,heart
10:03:00,0,1.268959999,0,0,64
10:04:00,0,1.268959999,0,0,66
10:05:00,0,1.268959999,0,0,63
10:06:00,0,1.268959999,0,0,61
10:07:00,0,1.153599977,0,0,63
10:08:00,0,1.268959999,0,0,63
10:09:00,0,1.153599977,0,0,59
10:10:00,0,1.153599977,0,0,60
10:11:00,0,1.153599977,0,0,61
10:12:00,0,1.153599977,0,0,66
10:13:00,0,1.153599977,0,0,64
10:14:00,0,1.153599977,0,0,64
10:15:00,0,1.153599977,0,0,64
10:16:00,0,1.153599977,0,0,63
10:17:00,0,1.153599977,0,0,59
10:18:00,0,1.153599977,0,0,57
10:19:00,0,1.153599977,0,0,58
10:20:00,0,1.153599977,0,0,60
10:21:00,0,1.153599977,0,0,63
10:22:00,0,1.153599977,0,0,62
10:23:00,0,1.268959999,0,0,66
10:24:00,0,1.153599977,0,0,64
10:25:00,0,1.153599977,0,0,59
10:26:00,0,1.268959999,0,0,60
10:27:00,0,1.268959999,0,0,59
10:28:00,0,1.153599977,0,0,56
10:29:00,0,1.153599977,0,0,58
10:30:00,0,1.384320021,0,0,72
10:31:00,0,1.153599977,0,0,63
10:32:00,0,1.153599977,0,0,62
10:33:00,0,1.153599977,0,0,63
10:34:00,0,1.268959999,0,0,65
10:35:00,0,1.268959999,0,0,59
10:36:00,0,1.153599977,0,0,61
10:37:00,0,1.153599977,0,0,60
10:38:00,0,1.153599977,0,0,55
10:39:00,0,1.153599977,0,0,62
10:40:00,0,1.153599977,0,0,64
10:41:00,0,1.153599977,0,0,59
10:42:00,0,1.153599977,0,0,63
10:43:00,0,1.153599977,0,0,61
10:44:00,0,1.153599977,0,0,60
10:45:00,0,1.153599977,0,0,65
10:46:00,0,1.153599977,0,0,67
10:47:00,0,1.153599977,0,0,60
10:48:00,0,1.153599977,0,0,65
10:49:00,0,1.153599977,0,0,64
10:50:00,0,1.153599977,0,0,63
10:51:00,0,1.153599977,0,0,67
10:52:00,0,1.153599977,0,0,66
10:53:00,0,1.153599977,0,0,67
10:54:00,0,1.153599977,0,0,62
10:55:00,0,1.153599977,0,0,59
10:56:00,0,1.153599977,0,0,64
10:57:00,0,1.268959999,0,0,59
10:58:00,0,1.268959999,0,0,57
10:59:00,0,1.153599977,0,0,62
11:00:00,0,1.268959999,0,0,69
11:01:00,0,1.153599977,0,0,69
11:02:00,0,1.153599977,0,0,66
11:03:00,0,1.153599977,0,0,67
11:04:00,0,1.153599977,0,0,65
11:05:00,0,1.153599977,0,0,64
11:06:00,0,1.153599977,0,0,62
11:07:00,0,1.153599977,0,0,60
11:08:00,0,1.153599977,0,0,62
11:09:00,0,1.268959999,0,0,64
11:10:00,0,1.153599977,0,0,67
11:11:00,0,1.268959999,0,0,68
11:12:00,0,1.153599977,0,0,66
11:13:00,0,1.153599977,0,0,59
11:14:00,0,1.268959999,0,0,61
11:15:00,0,1.153599977,0,0,67
11:16:00,39,4.152959824,0,0.02749999985,69
11:17:00,28,3.691519976,0,0.01970000006,73
11:18:00,18,3.460799932,0,0.01269999985,81
11:19:00,33,4.383679867,0,0.0231999997,92
11:20:00,12,4.152959824,0,0.0083999997,96
11:21:00,16,4.152959824,0,0.0111999996,95
11:22:00,0,1.730399966,0,0,97
11:23:00,25,4.61439991,0,0.0175999999,96
11:24:00,0,1.730399966,0,0,97
11:25:00,0,1.730399966,0,0,94
