calories,distance,floors,heart,interval in seconds,newtime,nntime,rrmedfilt,steps,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF,HR
1.169499993,0.0,0.0,67.0,0.868769230769,1904777.23077,1904777.23077,866.538461538,0.0,0.974359,0.868763,0.0822506,0.0686003,0.297297,0.00681139,0.00681139,0.0,0.0,0.0,,67.0
1.169499993,0.0,0.0,67.1052631579,0.889,1925526.23684,1925526.23684,885.263157895,0.0,0.973684,0.887054,0.0894328,0.085249,0.194444,0.0079538,0.0079538,0.0,0.0,0.0,,67.1052631579
1.169499993,0.0,0.0,67.7105263158,0.893131578947,1946066.0,1946066.0,892.578947368,0.0,0.973684,0.892649,0.0503208,0.0372756,0.222222,0.00240395,0.00240395,0.0,0.0,0.0,,67.7105263158
1.169499993,0.0,0.0,68.0,0.871131578947,1966427.76316,1966427.76316,869.973684211,0.0,0.973684,0.872081,0.0618005,0.0345603,0.166667,0.00369182,0.00369182,0.0,0.0,0.0,,68.0
1.169499993,0.0,0.0,68.2564102564,0.838717948718,1986474.5641,1986474.5641,836.051282051,0.0,0.974359,0.837632,0.0355805,0.0305105,0.0540541,0.00117921,0.00117921,0.0,0.0,0.0,,68.2564102564
1.169499993,0.0,0.0,69.5,0.824975,2006941.125,2006941.125,826.5,0.0,0.975,0.825231,0.0359616,0.0285537,0.0789474,0.00128736,0.00128736,0.0,0.0,0.0,,69.5
1.169499993,0.0,0.0,70.0,0.832538461538,2027108.58974,2027108.58974,833.743589744,0.0,0.974359,0.832868,0.0697266,0.0421958,0.216216,0.00471065,0.00471065,0.0,0.0,0.0,,70.0
1.169499993,0.0,0.0,70.1578947368,0.889236842105,2047246.73684,2047246.73684,888.763157895,0.0,0.973684,0.889054,0.045779,0.0264848,0.0833333,0.00201924,0.00201924,0.0,0.0,0.0,,70.1578947368
1.169499993,0.0,0.0,70.7692307692,0.857,2067855.15385,2067855.15385,855.871794872,0.0,0.974359,0.854842,0.0666108,0.0385599,0.0810811,0.00484384,0.00484384,0.0,0.0,0.0,,70.7692307692
1.169499993,0.0,0.0,71.0,0.786428571429,2088400.30952,2088400.30952,785.166666667,0.0,0.97619,0.784439,0.0590072,0.037142,0.075,0.00337221,0.00337221,0.0,0.0,0.0,,71.0
1.169499993,0.0,0.0,70.3846153846,0.845538461538,2108996.97436,2108996.97436,844.256410256,0.0,0.974359,0.848105,0.0553284,0.0381136,0.108108,0.00285746,0.00285746,0.0,0.0,0.0,,70.3846153846
1.169499993,0.0,0.0,68.5526315789,0.859,2129417.65789,2129417.65789,856.684210526,0.0,0.973684,0.858162,0.0687558,0.0490218,0.25,0.00467522,0.00467522,0.0,0.0,0.0,,68.5526315789
1.169499993,0.0,0.0,68.0,0.845820512821,2149361.10256,2149361.10256,843.769230769,0.0,0.974359,0.845737,0.0616072,0.0431453,0.243243,0.00386993,0.00386993,0.0,0.0,0.0,,68.0
1.21874208795,0.0,0.0,68.8421052632,0.879921052632,2169624.15789,2169624.15789,879.842105263,0.0,0.973684,0.881486,0.036627,0.0242796,0.0555556,0.00129291,0.00129291,0.0,0.0,0.0,,68.8421052632
1.36141790151,0.0,0.0,71.2820512821,0.842820512821,2189986.46154,2189986.46154,842.615384615,0.0,0.974359,0.843211,0.0307247,0.0238866,0.0540541,0.000927791,0.000927791,0.0,0.0,0.0,,71.2820512821
1.403399944,0.0,0.0,72.0,0.810175,2210322.575,2210322.575,807.625,0.0,0.975,0.809385,0.0331064,0.0274591,0.105263,0.00108306,0.00108306,0.0,0.0,0.0,,72.0
1.35077245503,0.0,0.0,71.775,0.81145,2230459.875,2230459.875,809.3,0.0,0.975,0.810462,0.0367895,0.0274279,0.0526316,0.00136047,0.00136047,0.0,0.0,0.0,,71.775
1.20548460085,0.0,0.0,71.1538461538,0.832384615385,2250622.46154,2250622.46154,828.384615385,0.0,0.974359,0.832789,0.0246688,0.0244386,0.027027,0.000586575,0.000586575,0.0,0.0,0.0,,71.1538461538
1.169499993,0.0,0.0,71.0,0.8343,2270968.325,2270968.325,834.25,0.0,0.975,0.834513,0.0626145,0.0479835,0.184211,0.0037605,0.0037605,0.0,0.0,0.0,,71.0
1.23382247952,0.0,0.0,71.0,0.819675,2291560.7,2291560.7,820.375,0.0,0.975,0.816077,0.054119,0.0357859,0.184211,0.0027607,0.0027607,0.0,0.0,0.0,,71.0
1.3800099489,0.0,0.0,71.0,0.824625,2311881.775,2311881.775,821.625,0.0,0.975,0.825513,0.0493894,0.0329912,0.105263,0.00230273,0.00230273,0.0,0.0,0.0,,71.0
1.403399944,0.0,0.0,71.0,0.845230769231,2332464.74359,2332464.74359,843.205128205,0.0,0.974359,0.845842,0.0503526,0.0328769,0.108108,0.00238096,0.00238096,0.0,0.0,0.0,,71.0
1.403399944,0.0,0.0,71.3076923077,0.839948717949,2352668.97436,2352668.97436,838.538461538,0.0,0.974359,0.839395,0.0433593,0.0304325,0.108108,0.00175809,0.00175809,0.0,0.0,0.0,,71.3076923077
1.403399944,0.0,0.0,71.925,0.8291,2373028.85,2373028.85,829.55,0.0,0.975,0.828641,0.0495939,0.0362999,0.184211,0.00237946,0.00237946,0.0,0.0,0.0,,71.925
1.403399944,0.0,0.0,72.0,0.832512820513,2393368.41026,2393368.41026,825.256410256,0.0,0.974359,0.833237,0.0597895,0.0530948,0.27027,0.00333582,0.00333582,0.0,0.0,0.0,,72.0
1.44333410229,0.0,0.0,74.3902439024,0.794268292683,2413916.39024,2413916.39024,795.292682927,0.0,0.97561,0.794625,0.0516222,0.0243437,0.0512821,0.00266036,0.00266036,0.0,0.0,0.0,,74.3902439024
1.51769202366,0.0,0.0,78.8409090909,0.714704545455,2434590.63636,2434590.63636,711.840909091,0.0,0.977273,0.71286,0.042915,0.0185915,0.0,0.0018631,0.0018631,0.0,0.0,0.0,,78.8409090909
1.520349979,0.0,0.0,79.0,0.660456521739,2454938.93478,2454938.93478,659.282608696,0.0,0.978261,0.659733,0.0263649,0.0173271,0.0227273,0.000673143,0.000673143,0.0,0.0,0.0,,79.0
